0.333,-0.636889492,-2.034046398,,2.028141126,1.034336188,3.062477314
0.334,-0.638910801,-2.021308609,,2.041035057,1.021422123,3.06245718
0.335,-0.640919331,-2.008530393,,2.053887945,1.008548584,3.06243653
0.336,-0.642915043,-1.995712006,,2.066698764,0.995716603,3.062415366
0.337,-0.644897897,-1.982853705,,2.079466487,0.982927204,3.062393691
0.338,-0.646867853,-1.969955747,,2.092190094,0.970181411,3.062371505
0.339,-0.648824871,-1.95701839,,2.104868566,0.957480245,3.062348811
0.34,-0.650768913,-1.944041893,,2.11750089,0.94482472,3.06232561
0.341,-0.652699939,-1.931026514,,2.130086055,0.93221585,3.062301904
0.342,-0.654617912,-1.917972516,,2.142623053,0.919654643,3.062277696
0.343,-0.656522792,-1.904880157,,2.155110883,0.907142104,3.062252986
0.344,-0.658414542,-1.891749702,,2.167548544,0.894679233,3.062227778
0.345,-0.660293123,-1.878581411,,2.179935043,0.882267029,3.062202072
0.346,-0.662158499,-1.865375548,,2.192269387,0.869906484,3.062175871
0.347,-0.664010631,-1.852132378,,2.204550591,0.857598587,3.062149178
0.348,-0.665849483,-1.838852166,,2.216777672,0.845344322,3.062121994
0.349,-0.667675018,-1.825535176,,2.228949651,0.83314467,3.062094321
0.35,-0.6694872,-1.812181676,,2.241065556,0.821000606,3.062066162
0.351,-0.671285992,-1.798791932,,2.253124416,0.808913103,3.062037519
0.352,-0.673071358,-1.785366212,,2.265125267,0.796883128,3.062008394
0.353,-0.674843263,-1.771904785,,2.277067149,0.784911641,3.06197879
0.354,-0.676601671,-1.758407919,,2.288949106,0.772999603,3.061948709
0.355,-0.678346547,-1.744875886,,2.300770188,0.761147964,3.061918153
0.356,-0.680077856,-1.731308955,,2.31252945,0.749357674,3.061887124
0.357,-0.681795563,-1.717707398,,2.32422595,0.737629676,3.061855626
0.358,-0.683499635,-1.704071487,,2.335858753,0.725964908,3.061823661
0.359,-0.685190036,-1.690401494,,2.347426929,0.714364303,3.061791231
0.36,-0.686866734,-1.676697693,,2.358929551,0.702828789,3.061758339
0.361,-0.688529694,-1.662960359,,2.370365699,0.691359288,3.061724988
0.362,-0.690178884,-1.649189765,,2.38173446,0.67995672,3.06169118
0.363,-0.69181427,-1.635386187,,2.393034922,0.668621995,3.061656918
